,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2849,10355168,Ubicación y vista inmejorables,7291040,Mati,,Balvanera,-34.60315,-58.39277,Entire home/apt,2450,2,12,2017-04-15,0.19,1,362,0,
2850,10355751,Palermo Great Studio near shopping - 24hs Security,504464,Constanza,,Palermo,-34.58138,-58.42853,Entire home/apt,3175,7,5,2016-10-24,0.08,3,364,0,
2851,10361627,Duplex 3 cuartos con terraza,12264930,Laura Liliana,,Palermo,-34.58586,-58.42832,Entire home/apt,14432,1,0,,,7,365,0,
2852,10363043,Comfortable Studio - Villa Crespo Palermo Queens,53335463,Ilan,,Villa Crespo,-34.59395,-58.44192,Entire home/apt,2405,3,53,2018-08-17,0.82,1,364,0,
2853,10365022,DOUBLE PRIVATE BED ROOM - BEATIFULL C5,4372509,Vicky,,San Telmo,-34.61674,-58.37601,Private room,1732,7,5,2017-02-28,0.1,21,365,0,
2854,10365395,BIG  ROOM. NEW HOUSE W TERRACE - C6,4372509,Vicky,,Monserrat,-34.61702,-58.37739,Private room,1925,7,0,,,21,364,0,
2855,10365696,One bedroom apartment - Nuñez,15679545,Carina,,Nuñez,-34.54281,-58.46289,Entire home/apt,4810,15,2,2017-12-16,0.04,2,358,0,
2856,10368052,Departamento con entrepiso y vista,12264930,Laura Liliana,,Recoleta,-34.59129,-58.38916,Entire home/apt,6734,1,1,2018-01-26,0.02,7,365,0,
2857,10388007,Duplex in Palermo. 1 Bedroom. Sunny terrace & pool,53478161,Marcelo,,Palermo,-34.58289,-58.40632,Entire home/apt,7216,3,2,2019-10-15,0.07,1,365,0,
2858,10391315,Bright 1-room-apartment in Palermo!,53354377,Leonardo,,Recoleta,-34.59382,-58.40662,Entire home/apt,2020,4,82,2017-11-09,1.23,1,25,0,
2859,10398483,View to a Park in Recoleta Area!!!,560338,Carlos,,Retiro,-34.59858,-58.3866,Entire home/apt,2302,2,75,2018-12-16,1.12,15,207,1,
2860,10398746,Habitación en el palermo,11569928,Mariano,,Palermo,-34.5841,-58.42245,Private room,1539,3,17,2016-07-17,0.25,2,365,0,
2861,10400769,AMAZING VIEW & FARES  3 BEDROOM DT.,53553099,Graciela,,Retiro,-34.59801,-58.38307,Entire home/apt,22607,3,0,,,10,363,0,
2862,10404477,Depto Privado Familiar Private Family Apt +Parking,53571073,Maria Elena,,Almagro,-34.60286,-58.41365,Entire home/apt,1732,2,11,2019-12-29,0.41,1,265,1,
2863,10408372,PRIVATE ROOM & BATH (GUEST HOUSE) PALERMO,1745208,Ulises,,Palermo,-34.59477,-58.4241,Private room,2405,2,3,2017-12-11,0.05,3,365,0,
2864,10410775,APT IN PALERMO HOLLYWOOD WITH POOL!!!,506538,Tomás,,Colegiales,-34.57921,-58.44119,Entire home/apt,1058,25,126,2019-09-01,2.02,1,72,2,
2865,10425695,Ubicación ideal- Belgrano,39814124,Leonardo,,Belgrano,-34.56702,-58.45523,Entire home/apt,5109,5,3,2017-05-09,0.07,2,364,0,
2866,10428802,Nice Studio Apartment in San Telmo,53712521,Susana,,San Telmo,-34.62022,-58.37316,Entire home/apt,3752,3,26,2018-11-19,0.39,2,109,0,
2867,10428817,casa guapa,2939339,Benedicte,,San Telmo,-34.62412,-58.37332,Entire home/apt,3848,30,1,2016-01-17,0.01,1,88,0,
2868,10454726,Great Art House at Palermo Hollywood,2905876,Marcos,,Chacarita,-34.58777,-58.44289,Entire home/apt,8658,2,9,2018-04-18,0.37,17,364,3,
2869,10464985,Apartamento ideal en Palermo Hollywood,45955444,Nomi,,Palermo,-34.58027,-58.4298,Entire home/apt,1443,12,14,2019-07-04,0.34,1,332,3,
2870,10469382,Alojamiento tranquilo y luminoso en Nuñez,53950566,Adolfo,,Nuñez,-34.54934,-58.4635,Entire home/apt,1539,3,0,,,1,77,0,000221
2871,10488796,Gorgeous Studio in Palermo Area,10302074,Olga Rosa,,Palermo,-34.58736,-58.4226,Entire home/apt,3271,2,83,2019-02-28,1.25,1,365,0,
2872,10490675,"Habitación single, facultad de economía, Balvanera",54068934,Sergio,,Balvanera,-34.60173,-58.3988,Private room,1251,2,0,,,1,364,0,
2873,10498301,Old stile restored house Santelmo,3443857,Camilo,,Monserrat,-34.61411,-58.38254,Private room,1136,3,2,2018-11-16,0.03,4,364,0,
2874,10499867,Casa de Buenos Aires ブエノスアイレスの家,54133038,Tomoko,,Almagro,-34.61473,-58.42371,Private room,5293,7,0,,,1,363,0,
2875,10525415,"Amazing 3 bedrooms apt, terrace.  Palermo Botanico",25404319,Alejandrina,,Palermo,-34.58318,-58.41834,Entire home/apt,4329,6,1,2020-02-17,0.06,2,336,0,
2876,10526528,Cómodo Dpto. Larrea y Santa Fe,8999725,Graciela,,Recoleta,-34.59484,-58.40192,Entire home/apt,7697,7,6,2018-11-29,0.14,1,363,0,
2877,10535241,SUPER COMFORTABLE DUPLEX,484323,Marcelo,,Barracas,-34.63136,-58.37358,Entire home/apt,13757,4,27,2020-03-04,0.46,11,309,0,
2878,10541939,Recoleta Austria&Las Heras,54361371,Liliana&Familia,,Recoleta,-34.58435,-58.40126,Entire home/apt,2300,3,39,2017-02-26,0.6,1,365,0,
2879,10559919,Cómodo apartamento para 4 personas en Palermo,3469227,Federico,,Palermo,-34.57753,-58.41427,Entire home/apt,3271,30,8,2020-01-15,0.12,136,351,0,
2880,10563355,Increíble semipiso en Recoleta,32839226,Analia,,Retiro,-34.59458,-58.38369,Entire home/apt,6734,1,3,2018-03-18,0.05,7,365,0,
2881,10563982,Loft con PISCINA privada - Recoleta,32839226,Analia,,Retiro,-34.59491,-58.38526,Entire home/apt,8658,1,2,2016-03-26,0.04,7,365,0,
2882,10570939,My House es tu casa,16391217,Jorge,,Balvanera,-34.6037,-58.40958,Private room,2213,6,146,2019-12-27,2.31,1,365,0,
2883,10583375,Spectacular Loft with Pool - Palermo Hollywood,5597544,Pia & Silvia,,Palermo,-34.57759,-58.43889,Entire home/apt,8178,4,6,2020-02-24,0.14,33,365,0,
2884,10583639,Stylish 2 bdrm apt. w/pvt. terrace,4892817,Damian,,Recoleta,-34.59087,-58.40717,Entire home/apt,5292,1,127,2020-01-04,1.96,2,365,0,
2885,10584058,GIGANTE Y HERMOSA CASA EN EL CENTRO,1864747,Irina,,Almagro,-34.61043,-58.42183,Entire home/apt,19307,1,0,,,22,182,0,
2886,10587985,"Recoleta 2 ambientes todo sol, aire y silencio",54624824,Lorena,,Recoleta,-34.59416,-58.40131,Entire home/apt,2886,4,1,2017-08-29,0.02,1,89,0,
2887,10590250,Artie apartment in Palermo,5137284,Maria Martha,,Palermo,-34.58169,-58.41301,Entire home/apt,5773,30,4,2018-06-01,0.07,4,365,0,
2888,10590291,Modern apartment with great terrace,1731030,Sabrina,,Palermo,-34.584,-58.42537,Entire home/apt,4329,3,11,2020-03-03,0.17,1,0,0,
2889,10592660,Depto ideal para dos en BS. AS,54649965,Gloria,,Villa Santa Rita,-34.61471,-58.47565,Private room,144301,6,0,,,1,365,0,
2890,10595212,Parisean Sunny Apt in Recoleta,27937002,Dolores,,Retiro,-34.59508,-58.3826,Entire home/apt,1251,15,125,2020-02-07,2.05,1,106,0,
2891,10608482,Departamento tipo Studio,26111134,Le Batiment,,Recoleta,-34.59599,-58.40692,Entire home/apt,2501,7,62,2018-02-08,0.97,1,358,0,
2892,10610552,Apartamento en Recoleta,54750488,Sergio,,Recoleta,-34.58754,-58.39547,Entire home/apt,2499,3,19,2019-08-25,0.3,1,365,0,
2893,10617278,LUXURY PALACE SAN TELMO W/TERRACE,20483936,Maria,,Monserrat,-34.61254,-58.37302,Entire home/apt,5678,3,13,2017-11-29,0.24,1,365,0,
2894,10617608,"Amplio, Luminoso Dpto en BELGRANO R",54795169,Marcelo,,Belgrano,-34.56985,-58.46073,Entire home/apt,13955,7,0,,,1,365,0,
2895,10634093,Comfortable & Sunny Apt -San Telmo-,53712521,Susana,,San Telmo,-34.62153,-58.37343,Entire home/apt,3367,3,38,2019-09-15,0.62,2,297,0,
2896,10644856,El Perfecto monoambiente,54962329,Georgina,,Retiro,-34.59626,-58.38089,Entire home/apt,2886,1,48,2018-11-09,0.79,1,89,0,
2897,10649764,Apartamento exclusivo en Palermo,54992373,Familia Florio,,Palermo,-34.56728,-58.43195,Entire home/apt,3600,3,15,2018-07-19,0.23,1,365,0,
2898,10652138,cuarto de 25 metros cuadrados,55008225,(Email hidden by Airbnb),,Monserrat,-34.61481,-58.37191,Private room,5111,4,1,2016-11-20,0.02,1,363,0,
2899,10654124,Silencioso En pleno Palermo Soho,49480723,Delia Concepcion,,Palermo,-34.59158,-58.42856,Entire home/apt,7215,1,1,2017-01-02,0.02,25,321,0,
2900,10655054,Amusing Apartment Recoleta,12352651,Maria,,Recoleta,-34.59106,-58.40894,Entire home/apt,5291,1,13,2017-10-14,0.2,4,365,0,
2901,10655887,Departamento antiguo en típico barrio porteño,39975017,Laura,,Parque Patricios,-34.63668,-58.40563,Private room,1443,1,12,2017-09-01,0.28,1,269,0,
2902,10656605,Habitación privada Terraza Serrano,55033997,Antonio Jose,,Villa Crespo,-34.59303,-58.43594,Private room,2597,3,22,2018-04-01,0.38,3,365,0,
2903,10658586,Habitacion individual con balcon,55051734,Cristina Carmen,,Palermo,-34.5773,-58.43033,Private room,1732,1,0,,,1,364,0,
2904,10667917,SPECTACULAR VIEW & FARE 6/8 PAX DOWNTOW-RECOLETA,53553099,Graciela,,Retiro,-34.59623,-58.38541,Entire home/apt,14430,3,3,2016-03-15,0.05,10,363,0,
2905,10668420,DOWTOWN- RECOLETA 6/8 PAX 3/4 BEDRS GREAT FARE,53553099,Graciela,,Recoleta,-34.58858,-58.39016,Entire home/apt,14430,3,6,2017-10-02,0.13,10,364,0,
2906,10672115,Departamento en Palermo Soho - Borges I,46882297,Verónica,,Palermo,-34.58621,-58.42527,Entire home/apt,5113,3,96,2020-02-17,1.47,2,365,0,
2907,10674751,Cozy room in historic building,3931697,Norma,,San Nicolas,-34.60196,-58.37933,Private room,2117,1,165,2019-07-12,2.55,1,351,0,
2908,10676150,2/3 BRS  DOWNTOWN GREAT FARE TERRACE RECOLETA,53553099,Graciela,,Recoleta,-34.58874,-58.38924,Entire home/apt,12507,3,2,2018-03-25,0.03,10,363,0,
2909,10681741,Spacious Studio in Trendy Palermo,49871001,Lucio,,Palermo,-34.5846,-58.44212,Entire home/apt,2886,3,13,2018-11-29,0.2,2,302,0,
2910,10684303,Studio luminoso en Belgrano/Nuñez,18817539,Agustin,,Nuñez,-34.55294,-58.46002,Entire home/apt,1828,30,4,2019-09-30,0.07,1,363,1,
2911,10685123,"Wide room in Palermo, BA",8831992,Matías,,Palermo,-34.58124,-58.41056,Private room,1924,3,17,2020-02-17,0.29,1,89,0,
2912,10695190,Grand 1912 Home with Private Spa,10983914,Darren,,Monserrat,-34.61381,-58.37505,Entire home/apt,75198,2,48,2020-02-17,0.81,1,209,1,
2913,10696732,Cozy loft Palermo Hollywood balcony,1845492,Maga,,Palermo,-34.57977,-58.43372,Entire home/apt,2982,7,77,2020-02-26,1.16,14,89,5,
2914,10697206,Beautiful place to stay,55267192,Romina,,Balvanera,-34.60249,-58.40102,Private room,1058,5,23,2017-11-25,0.35,3,365,0,
2915,10697515,Apt. with Pool+Security+Gym - Palermo Hollywood,5597544,Pia & Silvia,,Palermo,-34.57618,-58.42996,Entire home/apt,7696,3,18,2020-02-26,0.28,33,365,0,
2916,10698143,familia alquila habitacion doble,55273165,Luis,,Constitucion,-34.61943,-58.37895,Private room,1100,3,11,2016-07-13,0.16,2,363,0,
2917,10700962,Bright Single Room in Belgrano,20840820,Lita,,Palermo,-34.56616,-58.43982,Private room,962,3,71,2018-11-21,1.1,2,16,0,
2918,10706436,"PALERMO POLO VI ""C"" - Embajada USA",11824790,Maru,,Palermo,-34.5727,-58.42252,Entire home/apt,4604,1,24,2016-09-06,0.36,8,89,0,
2919,10721695,Large room in a nice neighborhood,39464959,Silvia,,Palermo,-34.56413,-58.44291,Private room,1347,14,7,2019-08-03,0.14,3,364,0,
2920,10721930,"Apartment in Caballito, Subte A and Rivadavia Ave.",39668821,Gabriel,,Caballito,-34.61963,-58.43314,Entire home/apt,2790,3,0,,,1,365,0,
2921,10726069,AMAZING FARE PREMIUM  TERRACE DOWNTOWN,53553099,Graciela,,Recoleta,-34.58712,-58.38978,Entire home/apt,12506,3,0,,,10,364,0,
2922,10728493,Saborea una copa de vino en el patio de este moderno estudio,2206082,Julieta,,Palermo,-34.5879,-58.43701,Entire home/apt,1965,4,157,2020-03-14,2.95,4,232,6,
2923,10740171,Cómodo apartamento para 4 en Recoleta,3469227,Federico,,Recoleta,-34.58789,-58.39965,Entire home/apt,4714,3,4,2016-04-11,0.06,136,365,0,
2924,10740930,4/5BEDRS RECOLETA DOWN-TOWN  GREAT FARES 6/10 PAX,53553099,Graciela,,Recoleta,-34.58703,-58.38999,Entire home/apt,14430,3,6,2017-10-08,0.1,10,364,0,
2925,10743152,Charming Studio in Villa Crespo,21919968,Horacio,,Villa Crespo,-34.59857,-58.43176,Entire home/apt,1347,30,16,2016-09-08,0.24,1,364,0,
2926,10745967,Studio apartment in Downtown,55553719,For Rent Argentina,,San Nicolas,-34.60732,-58.38959,Entire home/apt,4040,7,4,2018-11-11,0.06,104,351,0,
2927,10751306,"Arthouse Belle Epoque, master bedroom",12736030,Tony,,San Nicolas,-34.60456,-58.38871,Private room,4810,2,0,,,1,179,0,
2928,10752594,Loft con terraza  en pleno Soho,49480723,Delia Concepcion,,Palermo,-34.588,-58.43234,Entire home/apt,17316,1,24,2017-01-04,0.37,25,291,0,
2929,10752819,Duplex  en Palermo Soho  para 2 /4P,49480723,Delia Concepcion,,Palermo,-34.58734,-58.43357,Entire home/apt,5772,1,2,2019-10-31,0.09,25,260,0,
2930,10760852,Apartamento 2 personas en Recoleta,55553719,For Rent Argentina,,Recoleta,-34.59013,-58.40318,Entire home/apt,4233,1,5,2021-06-30,0.08,104,363,2,
2931,10761618,Huge Room w/ private jacuzzi at palermo hollywood,2905876,Marcos,,Chacarita,-34.58777,-58.44289,Private room,3367,2,0,,,17,364,0,
2932,10769177,"LUXURY AND MODERN,STUDIO RECOLETA austria",3166647,Federico,,Palermo,-34.58435,-58.40066,Entire home/apt,2694,7,5,2016-03-27,0.17,13,180,0,
2933,10777714,5 ROOM HOUSE STUDENT MONTH PALERMO,1745208,Ulises,,Palermo,-34.59323,-58.42243,Private room,1924,2,0,,,3,364,0,
2934,10777927,Hermoso depto en plena Recoleta,55755279,Deborah Ann,,Recoleta,-34.58784,-58.39493,Entire home/apt,9621,300,0,,,1,365,0,
2935,10788788,RenovatedFlat Terrace&Grill Almagro,1714257,Martin,,Almagro,-34.61543,-58.42572,Entire home/apt,2887,12,5,2019-04-10,0.08,14,354,0,
2936,10800890,Apartment in Puerto Madero,41835340,Patricia,,Puerto Madero,-34.61692,-58.36206,Entire home/apt,11063,2,99,2019-10-25,1.49,1,365,2,
2937,10801250,The Haig Studio Apartment,37820838,The Haig,,Palermo,-34.58262,-58.43319,Entire home/apt,12026,5,0,,,3,364,0,
2938,10807457,Estudio en Recoleta,55946838,Mariana,,Recoleta,-34.58784,-58.38553,Entire home/apt,3463,1,1,2016-02-09,0.02,1,365,0,
2939,10813486,Loft  a dos cuadras del Congreso,55588520,Ornella,,Balvanera,-34.60701,-58.395,Entire home/apt,1443,5,26,2019-01-14,0.4,1,358,0,
2940,10847050,Recoleta Executive,44930680,Clara,,Recoleta,-34.59067,-58.39513,Entire home/apt,7216,1,0,,,1,362,0,
2941,10856588,"Bedroom, in-suite bath in cosy house with kitchen",56199556,Thibaud,,San Cristobal,-34.62948,-58.41181,Private room,3463,3,0,,,4,364,0,
2942,10871618,Mágico pasaje de San Telmo,5592836,Ana,,Monserrat,-34.61544,-58.37759,Entire home/apt,4810,3,41,2019-08-10,0.7,2,364,0,
2943,10881180,Amazing Loft in Las Cañitas,51853739,Matias,,Palermo,-34.56511,-58.43661,Entire home/apt,3367,25,5,2016-08-16,0.21,1,270,0,
2944,10884475,SAN TELMO BOHEMIAN CHIC AND CONFORT,33211095,Lorena,,San Telmo,-34.61875,-58.37558,Entire home/apt,3848,1,49,2016-05-25,0.76,2,365,0,
2945,10887790,Luxury & Chic Recoleta 3 bedrooms,42388196,Maria,,Recoleta,-34.58995,-58.38802,Entire home/apt,20204,4,5,2020-01-01,0.12,27,365,0,
2946,10893928,Habitación privada con baño hermosa,2056360,Vanesa,,Palermo,-34.57233,-58.4345,Private room,5387,5,1,2016-12-18,0.02,1,87,0,
2947,10903071,Well located Studio flat,2476227,Carol,,Belgrano,-34.56216,-58.45895,Entire home/apt,2694,7,2,2018-11-17,0.05,4,364,0,
2948,10908146,Apartment in Palermo Hollywood with balcony,2476227,Carol,,Palermo,-34.57721,-58.43598,Entire home/apt,2886,7,2,2016-04-25,0.03,4,365,0,
2949,10908263,Departamento Palermitano,17758460,Mauricio,,Palermo,-34.58902,-58.41874,Private room,2020,1,0,,,1,364,0,
2950,10908632,Picasso s studio at Buenos Ai,641573,Paula,,Palermo,-34.57848,-58.40902,Entire home/apt,1155,2,68,2021-01-31,1.04,6,179,9,
2951,10908711,Estudio con baño completo y cocina,10034700,Norberto Raul,,Retiro,-34.59794,-58.38175,Entire home/apt,2405,1,0,,,1,365,0,
2952,10917841,Todo el encanto de San Telmo,5592836,Ana,,San Telmo,-34.61687,-58.37276,Entire home/apt,3367,2,6,2019-12-26,0.09,2,269,0,
2953,10919593,7 guests Palermo Soho safe silent,1482817,Lorena,,Palermo,-34.58736,-58.43432,Entire home/apt,21164,2,0,,,47,364,0,
2954,10920615,Departamento de familia con ninos,56512366,Amanda,,Saavedra,-34.54031,-58.47782,Shared room,1924,1,0,,,1,365,0,
2955,10921029,Modern 2 bedrooms Apartment in Palermo.,15900304,Gabriel,,Palermo,-34.57764,-58.42195,Entire home/apt,4810,7,14,2018-11-21,0.38,52,89,0,
2956,10921522,At Home Bs As !!! Habitacion grande,56608929,Laura,,Boedo,-34.62727,-58.41928,Private room,1000,1,1,2018-07-09,0.03,1,358,0,
2957,10922636,"Magnificent Studio, Deluxe Building",34466370,Jonathan,,Palermo,-34.5924,-58.42617,Entire home/apt,3848,4,52,2020-02-04,0.8,2,321,0,
2958,10926909,ALQUILO ESTUDIO/BARRIO RECOLETA....,56392464,Sandra,,Retiro,-34.59588,-58.38047,Private room,4810,1,0,,,1,365,0,
2959,10927434,Bright and sunny studio,31116151,Dolores,,Recoleta,-34.59879,-58.38889,Entire home/apt,3078,15,31,2017-12-30,0.47,2,358,0,
2960,10929130,Dormitorio  al jardin,31116151,Dolores,,Recoleta,-34.59753,-58.38969,Entire home/apt,6734,2,7,2016-04-22,0.11,2,365,0,
2961,10935796,"Departamento Funcional con Patio,  en Microcentro.",56697837,Sergio,,Retiro,-34.59668,-58.37732,Entire home/apt,4810,1,0,,,1,90,0,
2962,10937525,Very good located apartment in BsAs,9745735,Matias,,Palermo,-34.5839,-58.42288,Entire home/apt,6254,3,2,2017-01-02,0.04,2,365,0,
2963,10944299,Excelente estudio con amenities,23090989,Victoria,,Nuñez,-34.55467,-58.46467,Entire home/apt,3078,4,25,2021-02-25,0.47,5,364,2,
2964,10960902,Dpto. en lo + lindo de Buenos Aires,41349255,Juan,,Palermo,-34.5708,-58.42995,Shared room,72150,1,0,,,1,90,0,
2965,10985417,BRIGHT AND QUIET PLACE IN DOWNTOWN,10833487,Pedro Y Tomas,,San Nicolas,-34.60685,-58.38812,Private room,5002,1,12,2016-10-10,0.18,2,364,0,
2966,10994475,APART RECOLETA BUENOS  AIRES ARGENTINA,57047225,Silvana Beatriz,,Recoleta,-34.59054,-58.39742,Entire home/apt,1732,3,115,2019-04-20,1.75,1,183,0,
2967,10995040,BEST MODERN APARTMENT IN BUENOS AIRES!,42501888,Coni,,Palermo,-34.56447,-58.4395,Entire home/apt,4329,30,2,2018-05-04,0.05,1,358,0,
2968,10995221,Lovely and large private and classic room,57049922,Cristian,,Balvanera,-34.61188,-58.4128,Private room,1347,2,83,2019-01-19,1.27,4,271,0,
2969,10995835,Bella casa en Palermo - Habitación y baño privado.,57055909,Flor,,Palermo,-34.5832,-58.43449,Private room,2405,1,98,2019-12-14,1.74,1,365,0,
2970,11003875,Great Apartment at BA Downtown! ✈,51136624,Cecilia Y Carlos,,San Nicolas,-34.60113,-58.37808,Entire home/apt,2117,2,61,2016-06-28,0.93,4,66,0,
2971,11011714,Lovely Studio,57140580,Diego,,Palermo,-34.58346,-58.42182,Entire home/apt,3848,60,1,2017-06-29,0.02,4,321,0,
2972,11011803,Cool & Fancy Studio in Downtown,56193065,Ana,,San Nicolas,-34.59896,-58.37749,Entire home/apt,1443,2,165,2019-11-16,2.53,1,365,0,
2973,11012811,Apartamento muy luminoso en Cañitas,2410191,Ana,,Palermo,-34.56981,-58.43231,Entire home/apt,3848,4,0,,,1,364,0,
2974,11032058,Ven a conocer Buenos Aires,54338235,Gelen,,Almagro,-34.61663,-58.42045,Shared room,1251,1,0,,,1,90,0,
2975,11032882,Charming 1930s townhouse apartment,45065792,Liliana,,Colegiales,-34.57231,-58.45846,Entire home/apt,2271,3,53,2018-01-02,0.95,1,352,0,
2976,11033278,SAN TELMO TANGO,438828,Polo,,Monserrat,-34.61642,-58.37903,Entire home/apt,18278,10,1,2017-12-24,0.02,1,363,0,
2977,11044175,Departamento nuevo muy moderno 2,31718542,Alejandro,,Belgrano,-34.56075,-58.46114,Entire home/apt,1443,2,176,2020-01-20,2.69,2,362,20,
2978,11044325,Cozy Studio Flat in Recoleta,53294494,Georgina,,Recoleta,-34.5863,-58.4018,Entire home/apt,1732,1,68,2018-04-22,1.07,1,365,0,
2979,11046472,Comodo depto en Palermo para 4 personas!,57327024,Atenea,,Palermo,-34.58224,-58.44284,Entire home/apt,4329,1,15,2016-04-19,0.24,2,220,0,
2980,11048511,Charming Spanish style apartment,24198211,Malena,,San Nicolas,-34.60316,-58.38068,Entire home/apt,4329,1,0,,,1,365,0,
2981,11060523,Sunny & Cozy Studio in the best zone in Bsas!!,2354201,Tomas,,Palermo,-34.57959,-58.41066,Entire home/apt,1924,4,2,2020-03-06,0.03,5,364,0,
2982,11070602,Departamento  Moderno Amoblado Capital Federal,10541907,Paola,,Chacarita,-34.58364,-58.45098,Entire home/apt,3078,3,8,2019-01-06,0.14,11,299,3,
2983,11078517,21st FLOOR APT PALERMO RIVER VIEW,57498324,Gaston,,Palermo,-34.58074,-58.42462,Entire home/apt,8659,6,5,2016-05-01,0.26,3,365,0,
2984,11083706,dto 1ambiente,57542044,Aida,,San Nicolas,-34.60761,-58.38,Entire home/apt,2694,4,0,,,2,364,0,
2985,11096309,Depto 2 ambientes Recoleta (cerca universidades),49211202,Santiago,,Recoleta,-34.59554,-58.39552,Entire home/apt,1058,130,6,2019-12-09,0.17,4,229,0,
2986,11097527,Dpto en Palermo!,53503807,David Alejandro,,Palermo,-34.59768,-58.41717,Entire home/apt,8972,2,2,2016-02-15,0.06,1,365,0,
2987,11103893,Habitación cómoda con baño privado,57673046,Augusto,,Retiro,-34.59477,-58.37965,Private room,1924,1,13,2017-01-26,0.23,2,365,0,
2988,11104843,,13350020,Ezequiel,,Chacarita,-34.58602,-58.4518,Entire home/apt,4329,4,2,2016-11-30,0.03,1,364,0,
2989,11115012,"COMO EN CASA Luminoso, amplio y cálido",2908099,Lupe,,Belgrano,-34.5562,-58.46384,Entire home/apt,3573,1,68,2020-01-08,1.15,1,89,2,
2990,11123733,Depto PH cómodo y seguro,21364996,Valeria,,Balvanera,-34.61265,-58.41064,Entire home/apt,2500,2,22,2020-03-18,0.36,1,365,0,
2991,11124044,Moderno estudio en Palermo,45380445,Francisco,,Palermo,-34.57805,-58.42857,Entire home/apt,1539,30,0,,,1,83,0,
2992,11125611,"Nice, comfortable, quiet rooms",25076745,Cecile,,Chacarita,-34.59188,-58.45189,Private room,1000,7,4,2019-02-17,0.1,1,365,0,
2993,11127694,Soak in the Sunlight in a Chic Loft in Palermo Hollywood,10963395,Lara,,Palermo,-34.58043,-58.44186,Entire home/apt,5964,7,54,2020-03-01,0.87,1,88,0,
2994,11131656,One bed apartment in Recoleta,17784928,Alicia Susana,,Recoleta,-34.58945,-58.39277,Entire home/apt,4429,3,14,2017-11-03,0.29,1,365,0,
2995,11139663,Great location in San Telmo! Tango & Antiques,41304162,Estela,,San Telmo,-34.62023,-58.37221,Entire home/apt,2597,2,28,2018-08-13,0.62,1,365,0,
